Sentiment score,Sentiment label,Sentence ID,Sentence,Document ID,Document
0.7524991631507874,neutral,755,Come in.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9075899720191956,neutral,756,Would you like to sit down?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.4823901951313019,neutral,757,"Yeah, sure.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7992039322853088,neutral,758,Uh...,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9091649651527404,neutral,759,"So, um...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5154864192008972,neutral,760,"I... Like, I didn't know if I should call.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.567913293838501,negative,761,I want to apologize.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6513870358467102,negative,762,"I know it seems like
I've been sending you mixed messages.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6989713311195374,negative,763,That was never my intent.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7010087966918945,neutral,764,"It's just that
when you started asking me those questions",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9440264701843262,neutral,765,"about Christopher, Paige...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6501220464706421,negative,766,I didn't know how to answer them.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8656811714172363,neutral,767,"It's, um...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5939021110534668,negative,768,It's not my story to tell.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6918027400970459,neutral,769,Mm.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7360117435455322,negative,770,"That's very cryptic, don't you think?",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8782927393913269,neutral,771,Bottom line is that Paige and I...,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6046740412712097,neutral,772,we're not together.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7451736927032471,positive,773,Thank you for clarifying that.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6695262789726257,neutral,774,[both chuckle],2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.762826681137085,negative,775,"Still, I am not a clean slate.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.534500777721405,negative,776,"Now, if you don't wanna deal with me,
you know, I get it.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7256917357444763,negative,777,I've got baggage.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.723810613155365,neutral,778,We all do.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6348618865013123,neutral,779,"Truth is,
neither of us are fortune tellers.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5649082064628601,neutral,780,"Instead, all I can do
is be as honest as possible.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8483221530914307,neutral,781,"Well, if we are laying our cards
on the table...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.549262285232544,positive,782,I have feelings for you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7073696851730347,neutral,783,"- And I think you have feelings for me too?
- I do.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8620952367782593,positive,784,"Your smile,
it knocks me out every single time.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8606618046760559,neutral,785,"So for right now,
that is all I need to know.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9788418412208556,positive,786,"Thanks again for seeing me and just
for being so awesome about everything.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7078858017921448,positive,787,"Oh, my gosh, of course.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.982854962348938,positive,788,"I can't wait to meet Monroe,",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6963342428207397,neutral,789,"and if you ever need a break,
just let me know and I'll fly down.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6676964163780212,positive,790,"Oh, I will take you up on that.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.487967699766159,positive,791,"- No, it's my treat.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8167909383773804,positive,792,It's my treat.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5607121586799622,neutral,793,-,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.4895477890968323,negative,794,"No, no, no.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9739841818809508,positive,795,- We are celebrating you becoming a mother.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5831912159919739,neutral,796,- Aw.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5449166893959045,neutral,797,"- Okay?
-",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8344849348068237,positive,798,Thank you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8808168172836304,positive,799,"- Thanks.
-",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9260860681533812,positive,800,"Oh, thank you.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.545538067817688,neutral,801,"Um, There's something I wanted
to tell you, but it's not really my place.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5692521333694458,neutral,802,Okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6546452045440674,neutral,803,What?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5692521333694458,neutral,804,Okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8167832493782043,neutral,805,"Mom hired a lawyer
to seek custody of your last two embryos.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6546452045440674,neutral,806,What?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9209850430488586,neutral,807,"Mark told her
that you guys had two embryos left",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6918900012969971,neutral,808,"and she got it in her head
that she could hire a surrogate",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9047497510910034,neutral,809,and raise Mark's kid.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6035733819007874,negative,810,I'm sorry.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.919919490814209,negative,811,"I'm sorry, that's just so insane.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7299734950065613,negative,812,- I don't even know what to say.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7053443193435669,negative,813,- I totally agree and I'm so sorry.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.4938718378543854,negative,814,I didn't want you to be blindsided.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6918027400970459,neutral,815,Mm.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7096040844917297,negative,816,"I gotta admit, this isn't exactly
how I imagined this day ending.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8069125413894653,neutral,817,Mm-hm.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8790223002433777,neutral,818,[phone ringing],2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.742705762386322,negative,819,Let me turn this thing off.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7006824016571045,neutral,820,"- Can you just give me two minutes?
- I'm not going anywhere.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7972880601882935,neutral,821,[chuckles],2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5524597764015198,positive,822,Hello.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5271044373512268,neutral,823,[Christopher] Preach.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5457934141159058,negative,824,"- Christopher?
- I don't understand.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6967918276786804,negative,825,Uncle Vince is acting weird.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7946655750274658,neutral,826,"- Are you okay?
- Yeah.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8877880573272705,neutral,827,Where are you?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7001914978027344,neutral,828,- I don't know.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7774207592010498,neutral,829,"- Christopher,",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5907036066055298,positive,830,this is important.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8889692425727844,neutral,831,"You recognize anything
about where you are right now?",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5609908699989319,neutral,832,No.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.76052325963974,neutral,833,"We've been driving around a lot,",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.724012553691864,neutral,834,- but Vince makes me hide in the backseat.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5607121586799622,neutral,835,-,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9502732157707214,neutral,836,Whose phone are you using?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8204366564750671,neutral,837,Uncle Vince's.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.804630696773529,neutral,838,"- He let you have it?
- No.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8236478567123413,neutral,839,"Usually hides his phone at night,",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6840334534645081,neutral,840,- but he fell asleep and left it out.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5607121586799622,neutral,841,-,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9075972437858582,positive,842,That's very brave of you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.905462920665741,neutral,843,I remembered your number from summer camp.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9604844450950624,positive,844,Good for you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6067766547203064,positive,845,Preach...,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5134865045547485,neutral,846,I wanna come home.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.649867832660675,neutral,847,"I know, buddy.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5176291465759277,positive,848,We're gonna get you home.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6360692381858826,neutral,849,"You sure
there isn't anything you can tell me",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9340060353279114,neutral,850,about where you are?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9202512502670288,neutral,851,Are you near the ocean?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7043798565864563,neutral,852,- He's awake.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6620202660560608,neutral,853,I gotta go.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8806157112121582,neutral,854,- Christopher...,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6234188675880432,neutral,855,Hey.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7444430589675903,neutral,856,I'm gonna take a shower.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6853184700012207,neutral,857,"All right, can we please just talk first?",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8211060762405396,neutral,858,- We already talked.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5607121586799622,neutral,859,-,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7293309569358826,negative,860,So you'd rather stay mad?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5609908699989319,neutral,861,No.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.3992959856986999,neutral,862,"But there is nothing you could say
that's gonna make me feel better",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9037032127380372,neutral,863,- about what happened last night.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6736934781074524,neutral,864,"- I know, and that's why today,",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9031952023506165,neutral,865,I met with Preach's therapist.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8199009299278259,neutral,866,"- You saw a therapist?
- Yeah.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5301013588905334,neutral,867,"Barry, he's a Marine.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5692521333694458,neutral,868,Okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8350752592086792,neutral,869,- Why did you decide to call him?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6302686333656311,positive,870,- Because I agree with you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6406643986701965,neutral,871,I need help.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.4860107600688934,neutral,872,"And I can't just keep telling you
that I'm gonna get my act together.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5692521333694458,neutral,873,Okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8312527537345886,neutral,874,How was it?,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9015228748321532,negative,875,It was awkward as hell.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7686021327972412,neutral,876,I agreed to do a few sessions with him.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7951337099075317,neutral,877,"Hey, Jack...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5474488735198975,negative,878,"- if you're doing this for me...
- No.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6907209157943726,neutral,879,"I mean, you're part of the reason, but...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.750534176826477,negative,880,I'm tired of pretending everything's okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9603124856948853,positive,881,You taking this step means a lot to me.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7477743625640869,positive,882,"I meant it when I said
everything's gonna get better, okay?",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.4834194779396057,neutral,883,I really meant it.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5692521333694458,neutral,884,Okay.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6362101435661316,negative,885,I was scared.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5209093689918518,negative,886,I thought something had happened to you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.7217022776603699,negative,887,"I know, I know, I know,
and I'm sorry.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8050693273544312,negative,888,I'm so sorry.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6446661949157715,neutral,889,I know.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.9286843538284302,positive,890,I love you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5073145031929016,neutral,891,- Sorry.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.451009064912796,neutral,892,I can't lose you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.707125186920166,neutral,893,"Okay?
-",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5317395329475403,neutral,894,You're not going to.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.5609908699989319,neutral,895,No.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8356810212135315,positive,896,"Everything's gonna be okay, I promise.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6974874138832092,positive,897,I promise you.,2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.8929716944694519,neutral,898,"Listen, um...",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
0.6388784050941467,neutral,899,"I have to tell you,
I went and had dinner with Stacie.",2,"=hyperlink(""/Users/macarahmorgan/Downloads/ENG370/Netflix/transcripts/(USA) Virgin River--Season 4 Episode 9.txt"")"
